1	174	2.332071	-1.892950	0
1	175	2.636205	-1.988652	0
1	176	2.957974	-2.079224	0
1	177	3.297219	-2.164705	0
1	178	3.653777	-2.245138	0
1	179	4.027476	-2.320569	0
1	180	4.418142	-2.391047	0
1	181	4.825593	-2.456625	0
1	182	5.249644	-2.517360	0
1	183	5.690105	-2.573312	0
1	184	6.146781	-2.624545	0
1	185	6.619473	-2.671127	0
1	186	7.107978	-2.713129	0
1	187	7.612088	-2.750628	0
1	188	8.131592	-2.783703	0
1	189	8.666276	-2.812438	0
1	190	9.215921	-2.836920	0
1	191	9.780307	-2.857240	0
1	192	10.359208	-2.873496	0
1	193	10.952397	-2.885786	0
1	194	11.559644	-2.894216	0
1	195	12.180716	-2.898891	0
1	196	12.815377	-2.899926	0
1	197	13.463388	-2.897436	0
1	198	14.124510	-2.891540	0
1	199	14.798500	-2.882364	0
1	200	15.485112	-2.870034	0
1	201	16.184098	-2.854682	0
1	202	16.895211	-2.836444	0
1	203	17.618197	-2.815457	0
1	204	18.352804	-2.791864	0
1	205	19.098775	-2.765810	0
1	206	19.855854	-2.737443	0
1	207	20.623781	-2.706914	0
1	208	21.402293	-2.674377	0
1	209	22.191128	-2.639988	0
1	210	22.990020	-2.603904	0
1	211	23.798700	-2.566287	0
1	212	24.616899	-2.527299	0
1	213	25.444345	-2.487103	0
1	214	26.280763	-2.445863	0
1	215	27.125877	-2.403746	0
1	216	27.979408	-2.360918	0
1	217	28.841075	-2.317546	0
1	218	29.710593	-2.273795	0
1	219	30.587677	-2.229832	0
1	220	31.472037	-2.185824	0
1	221	32.363383	-2.141934	0
1	222	33.261420	-2.098325	0
1	223	34.165852	-2.055160	0
1	224	35.076379	-2.012597	0
1	225	35.992699	-1.970795	0
1	226	36.914506	-1.929907	0
1	227	37.841493	-1.890084	0
1	228	38.773349	-1.851476	0
1	229	39.709759	-1.814225	0
1	230	40.661155	-1.777876	0
1	231	41.621144	-1.740765	0
1	232	42.584542	-1.702876	0
1	233	43.550993	-1.664311	0
1	234	44.520137	-1.625170	0
1	235	45.491615	-1.585549	0
1	236	46.465063	-1.545545	0
1	237	47.440118	-1.505250	0
1	238	48.416414	-1.464755	0
1	239	49.393585	-1.424148	0
1	240	50.371263	-1.383514	0
1	241	51.349080	-1.342934	0
1	242	52.326664	-1.302487	0
1	243	53.303646	-1.262248	0
1	244	54.279654	-1.222288	0
1	245	55.254316	-1.182676	0
1	246	56.227260	-1.143477	0
1	247	57.198113	-1.104749	0
1	248	58.166503	-1.066552	0
1	249	59.132057	-1.028938	0
1	250	60.094402	-0.991955	0
1	251	61.053168	-0.955650	0
1	252	62.007981	-0.920064	0
1	253	62.958472	-0.885236	0
1	254	63.904270	-0.851198	0
1	255	64.845006	-0.817981	0
1	256	65.780312	-0.785611	0
1	257	66.709823	-0.754112	0
1	258	67.633171	-0.723503	0
1	259	68.549995	-0.693800	0
1	260	69.459932	-0.665015	0
1	261	70.362623	-0.637157	0
1	262	71.257709	-0.610234	0
1	263	72.144836	-0.584247	0
1	264	73.023649	-0.559198	0
1	265	73.893800	-0.535085	0
1	266	74.754939	-0.511902	0
1	267	75.606721	-0.489641	0
1	268	76.448806	-0.468295	0
1	269	77.280853	-0.447850	0
1	270	78.102529	-0.428294	0
1	271	78.913499	-0.409610	0
1	272	79.713438	-0.391783	0
1	273	80.502019	-0.374793	0
1	274	81.278921	-0.358620	0
1	275	82.043830	-0.343245	0
1	276	82.796431	-0.328645	0
1	277	83.536418	-0.314796	0
1	278	84.263486	-0.301677	0
1	279	84.977337	-0.289262	0
1	280	85.677677	-0.277527	0
1	281	86.364216	-0.266448	0
1	282	87.036670	-0.256000	0
1	283	87.694761	-0.246156	0
1	284	88.338216	-0.236894	0
1	285	88.966765	-0.228187	0
1	286	89.580147	-0.220011	0
1	287	90.178105	-0.212342	0
1	288	90.760388	-0.205156	0
1	289	91.326752	-0.198430	0
1	290	91.876959	-0.192141	0
1	291	92.410775	-0.186267	0
1	292	92.927976	-0.180786	0
1	293	93.428343	-0.175678	0
1	294	93.911661	-0.170922	0
1	295	94.377727	-0.166500	0
1	296	94.826341	-0.162392	0
1	297	95.257312	-0.158582	0
1	298	95.670455	-0.155052	0
1	299	96.065593	-0.151787	0
1	300	96.442556	-0.148772	0
1	301	96.801181	-0.145992	0
1	302	97.141316	-0.143433	0
1	303	97.462811	-0.141085	0
1	304	97.765530	-0.138934	0
1	305	98.049339	-0.136971	0
1	306	98.314116	-0.135184	0
1	307	98.559747	-0.133566	0
1	308	98.786123	-0.132107	0
1	309	98.993147	-0.130799	0
1	310	99.180729	-0.129637	0
1	311	99.348786	-0.128613	0
1	312	99.497245	-0.127722	0
1	313	99.626041	-0.126960	0
1	314	99.735119	-0.126322	0
1	315	99.824429	-0.125804	0
1	316	99.893933	-0.125405	0
1	317	99.943600	-0.125121	0
1	318	99.973410	-0.124951	0
1	0	100.000000	0.000000	0
